minute,avg_date,avg_depth,avg_temp,avg_sal
2021-01-15T11:48:00Z,2021-01-15T11:47:55Z,0.28783333333333333,28.938333333333333,34.00766797166666
2021-01-15T11:49:00Z,2021-01-15T11:48:55Z,0.2798333333333333,28.96,33.98728178333334
2021-01-15T11:50:00Z,2021-01-15T11:49:55Z,0.2971666666666667,28.974999999999998,33.956244846666664
2021-01-15T11:51:00Z,2021-01-15T11:50:55Z,0.29716666666666663,28.985,33.96676536333333
2021-01-15T11:52:00Z,2021-01-15T11:51:55Z,0.2771666666666667,28.965,33.96886138166667
2021-01-15T11:53:00Z,2021-01-15T11:52:55Z,0.30016666666666664,28.96333333333333,33.935443211666666
2021-01-15T11:54:00Z,2021-01-15T11:53:55Z,0.2961666666666667,28.98,33.93071272
2021-01-15T11:55:00Z,2021-01-15T11:54:55Z,0.3015,28.973333333333333,33.93711280833333
2021-01-15T11:56:00Z,2021-01-15T11:55:55Z,0.3031666666666667,28.983333333333334,33.933305213333334
2021-01-15T11:57:00Z,2021-01-15T11:56:55Z,0.3145,29,33.95005413333333
2021-01-15T11:58:00Z,2021-01-15T11:57:55Z,0.299,29,33.935214931666664
2021-01-15T11:59:00Z,2021-01-15T11:58:55Z,0.32116666666666666,28.996666666666666,33.950234215
2021-01-15T12:00:00Z,2021-01-15T11:59:55Z,0.31433333333333335,29.02,33.92046376
2021-01-15T12:01:00Z,2021-01-15T12:00:55Z,0.3125,29.03666666666667,33.93173108333333
2021-01-15T12:02:00Z,2021-01-15T12:01:55Z,0.30033333333333334,29.063333333333333,33.90291437166667
2021-01-15T12:03:00Z,2021-01-15T12:02:55Z,0.2836666666666667,29.095,33.88873772833333
2021-01-15T12:04:00Z,2021-01-15T12:03:55Z,0.3215,29.101666666666667,33.87358046666667
2021-01-15T12:05:00Z,2021-01-15T12:04:55Z,0.28933333333333333,29.076666666666664,33.89623306833333
2021-01-15T12:06:00Z,2021-01-15T12:05:55Z,0.2961666666666667,29.07,33.932296603333334
2021-01-15T12:07:00Z,2021-01-15T12:06:55Z,0.3153333333333333,29.08833333333333,33.93527493333333
2021-01-15T12:08:00Z,2021-01-15T12:07:55Z,0.3215,29.086666666666666,33.95407985666667
2021-01-15T12:09:00Z,2021-01-15T12:08:55Z,0.308,29.111666666666665,33.99204215333333
2021-01-15T12:10:00Z,2021-01-15T12:09:55Z,0.30416666666666664,29.246666666666666,33.88257753333333
2021-01-15T12:11:00Z,2021-01-15T12:10:55Z,0.30733333333333335,29.243333333333332,33.910811878333334
2021-01-15T12:12:00Z,2021-01-15T12:11:55Z,0.3075,29.191666666666666,33.94023519833333
2021-01-15T12:13:00Z,2021-01-15T12:12:55Z,0.31416666666666665,29.121666666666666,33.970548945
2021-01-15T12:14:00Z,2021-01-15T12:13:55Z,0.32133333333333336,29.173333333333336,33.92078151
2021-01-15T12:15:00Z,2021-01-15T12:14:55Z,0.31983333333333336,29.296666666666667,33.83685910166667
2021-01-15T12:16:00Z,2021-01-15T12:15:55Z,0.33266666666666667,29.301666666666666,33.82676679666667
2021-01-15T12:17:00Z,2021-01-15T12:16:55Z,0.31783333333333336,29.32,33.812167263333336
2021-01-15T12:18:00Z,2021-01-15T12:17:55Z,0.31683333333333336,29.33,33.79692875833334
2021-01-15T12:19:00Z,2021-01-15T12:18:55Z,0.31416666666666665,29.35333333333333,33.781606835
2021-01-15T12:20:00Z,2021-01-15T12:19:55Z,0.30416666666666664,29.335,33.80000706
